id,translated_japanese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
650,月面は岩と塵からできています.月外層は殻と呼ばれています.,月面は岩石と塵でできています。月の外層は地殻と呼ばれています。,月の表面は岩とほこりでできています。月の外層は地殻と呼ばれています。,0.9520236253738403,0.9366684556007385,0.9442836046218872,0.9266274571418762,0.8888689875602722,0.9073556065559387
651,"殻は近側から約70km厚で,向こう側から100km厚である.",地殻の厚さは、手前側が約70 km、奥側が約100 kmです。,地殻は近い側で約70キロメートル、遠い側で約100キロメートルの厚さです。,0.8038980960845947,0.810287356376648,0.807080090045929,0.8345869779586792,0.8158087134361267,0.8250910639762878
652,マリアの下は薄いし 高原の下は厚い,海の下は薄く、高地の下は厚くなっています。,マリアの下は薄く、高地の下は厚いです。,0.8265177011489868,0.7970163226127625,0.8114989995956421,0.8902510404586792,0.8666269779205322,0.8782801628112793
653,近くにはマリアが多くあるかもしれません 殻が薄いため 岩石が表面に上がるのは簡単でした,地殻が薄いため、近い方には海が多くなることがあります。溶岩が浮上しやすくなっていました。,近い側には、地殻が薄いため、より多くのマリアがあるかもしれません。溶岩が表面に上昇するのがより簡単でした。,0.7290396690368652,0.7456927299499512,0.7372722029685974,0.870973527431488,0.840688943862915,0.8555632829666138
654,コンテンツ理論は 人々の興味や興味を惹くものを探すことに焦点を当てています,コンテンツ理論は、人の心をくすぐるものやアピールするものを見つけることを中心にしています。,内容理論は、人々を動かすものや彼らに訴えるものを見つけることに焦点を当てています。,0.8107460737228394,0.8056046962738037,0.8081672191619873,0.826485276222229,0.8372972011566162,0.8318560719490051
655,"これらの理論は,人々が成人するにつれて内在化された特定のニーズや欲望を持っていることを示唆しています.",これらの理論は、人々が成人期を迎えて成熟するにつれて内在化した特定のニーズや欲望を抱いていることを示唆しています。,これらの理論は、人々が成長して大人になるにつれて内面化された特定のニーズや欲求を持っていることを示唆しています。,0.9640618562698364,0.9388200640678406,0.9512735605239868,0.9666352868080139,0.9549597501754761,0.9607620239257812
656,周囲の環境が 特定のことをやらないようにする.,これらの理論では、ある種の人々が日常的に特定のことをしたがる動機について、そして彼らに特定のことをさせる、あるいはさせない環境要因について考察します。,これらの理論は、特定の人々がなぜ自分の望むものを欲しがるのか、また彼らの環境の中で何が彼らに特定の行動をさせたりさせなかったりするのかを考察しています。,0.7650676965713501,0.6906505823135376,0.7259570360183716,0.765278697013855,0.6852059364318848,0.7230321764945984
657,"マスローの""ニーズ・ヒエラルキ理論""とハーツバーグの""二要素理論""です",通説とされる2つコンテンツ理論はマズローの欲求段階説とヘルツベルクの二要因理論です。,人気のある2つのコンテンツ理論は、マズローの欲求階層理論とハーズバーグの二要因理論です。,0.7727946043014526,0.7754485011100769,0.7741193175315857,0.79314124584198,0.7982609272003174,0.7956928014755249
658,"一般的に言えば,マネージャーは元同級者を率いるように2つの行動が生まれます.スペクトラムの片端は,男 (または女) の1つに留まるように努めています.",一般的に言えば、管理職がかつての仲間を率いることになった場合、2とおりの行動が現れる可能性があります。1つは「仲間の1人」のままでいようとする行動です。,一般的に言って、マネージャーが元の同僚を指導し始めると、二つの行動が現れる可能性があります。スペクトラムの一端は、「仲間の一人」として留まろうとすることです。,0.7616703510284424,0.7647217512130737,0.7631930112838745,0.8317075967788696,0.8123340606689453,0.8219066858291626
659,このような管理者は 人気ない決断をし 懲戒行動や業績評価や 責任の分配や 責任の責任を問われることが困難です,このタイプの管理者は、不評を買う決定を下すことや、懲戒処分、業績評価、責任の割り当て、責任の所在の確認などが苦手です。,このタイプのマネージャーは、不人気な決定を下したり、懲戒処分を行ったり、パフォーマンス評価をしたり、責任を割り当てたり、人を責任に問うことが難しいです。,0.8170840740203857,0.7818127274513245,0.7990593314170837,0.7925307750701904,0.7240078449249268,0.7567211985588074
660,集団がやっていることを 変え 自分のものにする必要があると感じている 認識できない個人に変身します,その対極にあるのは、チームが営んできたすべてを自分たちの手で変えなければならないと感じた者が認識できない個人に変化することです。,反対側のスペクトルでは、ある人が認識できない個人に変わり、チームがやってきたすべてを変えなければならないと感じ、自分のものにしようとします。,0.783005952835083,0.7551215887069702,0.768811047077179,0.7867555022239685,0.7377915382385254,0.7614871859550476
661,リーダーがチームの成功と失敗に 責任があるのです,結局さのところ、リーダーはチームの成功不成功について最終的に責任を負うことになります。,結局、リーダーはチームの成功と失敗に最終的な責任を持っている。,0.8229214549064636,0.7323653697967529,0.7750071287155151,0.8660538196563721,0.8027479648590088,0.8332000970840454
