Word,Frequency 2020,Frequency 2024,Growth Rate (%)
government,222.0,233.53,5.19
listen,20.0,21.03,5.15
guess,20.0,21.03,5.15
import,20.0,21.03,5.15
armed,20.0,21.03,5.15
locate,20.0,21.03,5.15
flux,20.0,21.03,5.15
kids,30.0,31.54,5.13
gun,30.0,31.54,5.13
wheels,15.0,15.77,5.13
crown,15.0,15.77,5.13
rescue,15.0,15.77,5.13
penn,15.0,15.77,5.13
impressive,15.0,15.77,5.13
clouds,15.0,15.77,5.13
advocate,15.0,15.77,5.13
incorporate,30.0,31.54,5.13
homeland,15.0,15.77,5.13
finnish,15.0,15.77,5.13
quad,60.0,63.08,5.13
think,100.0,105.13,5.13
allowed,85.0,89.36,5.13
closed,70.0,73.59,5.13
wanted,55.0,57.82,5.13
agency,95.0,99.87,5.13
bodies,40.0,42.05,5.12
awarded,40.0,42.05,5.12
opportunity,50.0,52.56,5.12
tone,25.0,26.28,5.12
compiled,25.0,26.28,5.12
killing,25.0,26.28,5.12
separately,25.0,26.28,5.12
shortly,25.0,26.28,5.12
tomorrow,35.0,36.79,5.11
jersey,10.0,10.51,5.1
orleans,10.0,10.51,5.1
castle,10.0,10.51,5.1
ah,10.0,10.51,5.1
childhood,10.0,10.51,5.1
literacy,10.0,10.51,5.1
happening,10.0,10.51,5.1
odd,10.0,10.51,5.1
guilty,10.0,10.51,5.1
assignments,10.0,10.51,5.1
sk,10.0,10.51,5.1
aerospace,10.0,10.51,5.1
circles,10.0,10.51,5.1
shorter,10.0,10.51,5.1
guards,10.0,10.51,5.1
dressing,10.0,10.51,5.1
mumbai,10.0,10.51,5.1
introductory,10.0,10.51,5.1
monitored,10.0,10.51,5.1
kurt,10.0,10.51,5.1
about,1330.0,1397.43,5.07
release,714.0,750.15,5.06
guardian,191.0,200.49,4.97
optimal,146.0,153.18,4.92
powerful,131.0,137.42,4.9
mil,63.0,66.08,4.89
digital,1008.0,1057.27,4.89
setting,169.0,177.21,4.86
na,53.0,55.57,4.85
saying,53.0,55.57,4.85
structure,409.0,428.77,4.83
stand,48.0,50.31,4.81
half,86.0,90.11,4.78
precision,86.0,90.11,4.78
marketing,162.0,169.7,4.75
cw,81.0,84.85,4.75
drivers,38.0,39.8,4.74
developer,360.0,376.95,4.71
forward,137.0,143.42,4.69
playing,198.0,207.25,4.67
grade,33.0,34.54,4.67
immediately,33.0,34.54,4.67
enhanced,66.0,69.08,4.67
citizen,33.0,34.54,4.67
jon,66.0,69.08,4.67
meeting,94.0,98.37,4.65
signs,28.0,29.29,4.61
grow,28.0,29.29,4.61
desire,28.0,29.29,4.61
reactions,28.0,29.29,4.61
uc,28.0,29.29,4.61
along,201.0,210.25,4.6
reason,140.0,146.43,4.59
characters,191.0,199.74,4.58
dual,74.0,77.34,4.51
they,1371.0,1432.72,4.5
electronics,189.0,197.49,4.49
matters,23.0,24.03,4.48
ultimate,46.0,48.06,4.48
donald,46.0,48.06,4.48
reflects,23.0,24.03,4.48
inspiration,23.0,24.03,4.48
scott,115.0,120.14,4.47
communities,41.0,42.8,4.39
initiative,82.0,85.6,4.39
exchange,100.0,104.38,4.38
eight,59.0,61.57,4.36
before,298.0,310.87,4.32
virus,36.0,37.55,4.31
peak,36.0,37.55,4.31
fire,54.0,56.32,4.3
mitchell,54.0,56.32,4.3
publicly,54.0,56.32,4.3
likelihood,54.0,56.32,4.3
predict,126.0,131.41,4.29
improvements,72.0,75.09,4.29
officials,18.0,18.77,4.28
unusual,18.0,18.77,4.28
gilbert,18.0,18.77,4.28
ones,103.0,107.38,4.25
thomas,170.0,177.21,4.24
dedicated,67.0,69.83,4.22
accepted,49.0,51.06,4.2
artificial,2861.0,2981.09,4.2
while,728.0,758.41,4.18
media,816.0,850.02,4.17
arthur,62.0,64.58,4.16
color,261.0,271.83,4.15
fun,44.0,45.81,4.11
emergency,44.0,45.81,4.11
assembly,44.0,45.81,4.11
chairman,44.0,45.81,4.11
processed,44.0,45.81,4.11
civil,57.0,59.32,4.07
furthermore,70.0,72.84,4.06
potentially,70.0,72.84,4.06
regional,13.0,13.52,4.0
arrived,13.0,13.52,4.0
sole,13.0,13.52,4.0
patches,13.0,13.52,4.0
worry,13.0,13.52,4.0
excited,13.0,13.52,4.0
arranged,13.0,13.52,4.0
typing,13.0,13.52,4.0
gradually,13.0,13.52,4.0
accompanying,13.0,13.52,4.0
optimum,13.0,13.52,4.0
shipments,13.0,13.52,4.0
seed,52.0,54.07,3.98
evaluated,39.0,40.55,3.97
counter,26.0,27.03,3.96
tip,26.0,27.03,3.96
pittsburgh,26.0,27.03,3.96
organisations,26.0,27.03,3.96
integrity,26.0,27.03,3.96
recordings,26.0,27.03,3.96
soon,73.0,75.84,3.89
skills,73.0,75.84,3.89
few,180.0,186.98,3.88
compression,47.0,48.81,3.85
separation,47.0,48.81,3.85
minds,47.0,48.81,3.85
finding,136.0,141.17,3.8
sun,68.0,70.58,3.79
lane,34.0,35.29,3.79
indigenous,34.0,35.29,3.79
revealed,144.0,149.43,3.77
players,241.0,250.05,3.76
cellular,118.0,122.4,3.73
keyboard,21.0,21.78,3.71
popularity,21.0,21.78,3.71
may,2529.0,2622.91,3.71
profile,105.0,108.88,3.7
choose,84.0,87.1,3.69
speaking,42.0,43.55,3.69
calculated,42.0,43.55,3.69
modes,42.0,43.55,3.69
christopher,92.0,95.36,3.65
focus,234.0,242.54,3.65
industrial,263.0,272.58,3.64
missing,50.0,51.81,3.62
tv,1143.0,1184.18,3.6
valuable,29.0,30.04,3.59
advanced,319.0,330.4,3.57
nearly,58.0,60.07,3.57
wearing,37.0,38.3,3.51
equation,74.0,76.59,3.5
released,756.0,782.44,3.5
franchise,53.0,54.82,3.43
say,122.0,126.15,3.4
index,388.0,400.98,3.35
changing,109.0,112.64,3.34
toys,24.0,24.78,3.25
warning,48.0,49.56,3.25
interests,24.0,24.78,3.25
regions,72.0,74.34,3.25
copies,24.0,24.78,3.25
mistakes,24.0,24.78,3.25
volkswagen,24.0,24.78,3.25
staff,112.0,115.64,3.25
buying,16.0,16.52,3.25
fat,16.0,16.52,3.25
poster,16.0,16.52,3.25
merchant,8.0,8.26,3.25
dallas,16.0,16.52,3.25
cream,8.0,8.26,3.25
mile,8.0,8.26,3.25
sessions,16.0,16.52,3.25
visited,8.0,8.26,3.25
smile,8.0,8.26,3.25
roberts,16.0,16.52,3.25
hs,8.0,8.26,3.25
roy,16.0,16.52,3.25
declared,16.0,16.52,3.25
ace,16.0,16.52,3.25
terrorist,8.0,8.26,3.25
spots,8.0,8.26,3.25
proved,32.0,33.04,3.25
colleagues,16.0,16.52,3.25
arrested,8.0,8.26,3.25
recommends,8.0,8.26,3.25
treasure,8.0,8.26,3.25
flame,8.0,8.26,3.25
curious,8.0,8.26,3.25
boxing,8.0,8.26,3.25
gibson,8.0,8.26,3.25
neo,16.0,16.52,3.25
una,8.0,8.26,3.25
digit,16.0,16.52,3.25
fountain,8.0,8.26,3.25
worried,16.0,16.52,3.25
chelsea,8.0,8.26,3.25
cliff,8.0,8.26,3.25
muscles,8.0,8.26,3.25
scary,8.0,8.26,3.25
controversial,32.0,33.04,3.25
elliott,8.0,8.26,3.25
encourages,8.0,8.26,3.25
teen,40.0,41.3,3.25
fill,40.0,41.3,3.25
writes,40.0,41.3,3.25
argument,171.0,176.46,3.19
plus,99.0,102.12,3.15
emotions,67.0,69.08,3.1
post,311.0,320.64,3.1
stated,185.0,190.73,3.1
designers,59.0,60.82,3.08
lost,110.0,113.39,3.08
hands,110.0,113.39,3.08
response,161.0,165.95,3.07
singapore,51.0,52.56,3.06
closely,51.0,52.56,3.06
collaboration,137.0,141.17,3.04
apps,301.0,310.12,3.03
established,172.0,177.21,3.03
oliver,43.0,44.3,3.02
path,121.0,124.65,3.02
processors,70.0,72.09,2.99
longer,105.0,108.13,2.98
christmas,35.0,36.04,2.97
off,299.0,307.87,2.97
predicted,97.0,99.87,2.96
significantly,62.0,63.83,2.95
high,569.0,585.7,2.93
programme,54.0,55.57,2.91
ghz,54.0,55.57,2.91
advantage,81.0,83.35,2.9
cpu,81.0,83.35,2.9
leaves,27.0,27.78,2.89
consumption,27.0,27.78,2.89
reaction,27.0,27.78,2.89
assignment,27.0,27.78,2.89
thereby,27.0,27.78,2.89
annual,165.0,169.7,2.85
record,157.0,161.44,2.83
showing,65.0,66.83,2.82
upgrade,38.0,39.05,2.76
fiji,38.0,39.05,2.76
worn,38.0,39.05,2.76
variety,380.0,390.47,2.76
needed,342.0,351.42,2.75
chips,57.0,58.57,2.75
ok,19.0,19.52,2.74
plastic,19.0,19.52,2.74
trademark,19.0,19.52,2.74
lifestyle,19.0,19.52,2.74
lands,19.0,19.52,2.74
favor,19.0,19.52,2.74
branches,19.0,19.52,2.74
stops,19.0,19.52,2.74
musical,87.0,89.36,2.71
soft,87.0,89.36,2.71
critical,136.0,139.67,2.7
sensitive,98.0,100.62,2.67
was,3945.0,4049.62,2.65
innovations,30.0,30.79,2.63
initial,191.0,195.99,2.61
partner,71.0,72.84,2.59
being,664.0,681.07,2.57
sponsored,41.0,42.05,2.56
packages,82.0,84.1,2.56
support,731.0,749.4,2.52
defining,63.0,64.58,2.51
detect,137.0,140.42,2.5
opinion,74.0,75.84,2.49
profit,74.0,75.84,2.49
preference,74.0,75.84,2.49
sites,233.0,238.79,2.48
anime,436.0,446.79,2.47
starting,118.0,120.9,2.46
local,283.0,289.85,2.42
commitment,22.0,22.53,2.41
directive,22.0,22.53,2.41
cube,22.0,22.53,2.41
pac,22.0,22.53,2.41
configurations,22.0,22.53,2.41
helps,110.0,112.64,2.4
unknown,99.0,101.37,2.39
male,33.0,33.79,2.39
opinions,33.0,33.79,2.39
forced,33.0,33.79,2.39
fail,33.0,33.79,2.39
lights,33.0,33.79,2.39
simplified,33.0,33.79,2.39
fifth,77.0,78.84,2.39
unity,77.0,78.84,2.39
wings,11.0,11.26,2.36
lifetime,11.0,11.26,2.36
flood,11.0,11.26,2.36
cooling,11.0,11.26,2.36
indicators,11.0,11.26,2.36
offset,11.0,11.26,2.36
gr,11.0,11.26,2.36
automobile,11.0,11.26,2.36
brad,11.0,11.26,2.36
mag,11.0,11.26,2.36
sandra,11.0,11.26,2.36
christine,11.0,11.26,2.36
neon,11.0,11.26,2.36
facial,201.0,205.75,2.36
taking,168.0,171.96,2.36
down,281.0,287.6,2.35
venture,69.0,70.58,2.29
wired,478.0,488.84,2.27
eyes,105.0,107.38,2.27
managed,47.0,48.06,2.26
intelligence,3083.0,3152.29,2.25
tools,321.0,328.14,2.22
proof,72.0,73.59,2.21
health,435.0,444.53,2.19
now,532.0,543.65,2.19
topics,97.0,99.12,2.19
seeing,61.0,62.33,2.18
medical,325.0,331.9,2.12
payment,25.0,25.53,2.12
bring,100.0,102.12,2.12
looks,75.0,76.59,2.12
bridge,25.0,25.53,2.12
sounds,25.0,25.53,2.12
vendor,25.0,25.53,2.12
increasing,75.0,76.59,2.12
colors,25.0,25.53,2.12
chip,150.0,153.18,2.12
partnerships,25.0,25.53,2.12
neutral,25.0,25.53,2.12
lucy,25.0,25.53,2.12
employ,25.0,25.53,2.12
dependence,25.0,25.53,2.12
committee,78.0,79.6,2.05
shut,39.0,39.8,2.05
dp,39.0,39.8,2.05
marcus,39.0,39.8,2.05
dan,92.0,93.86,2.02
neural,1326.0,1352.38,1.99
ensure,67.0,68.33,1.99
limit,67.0,68.33,1.99
alan,67.0,68.33,1.99
previously,123.0,125.4,1.95
exception,14.0,14.27,1.93
carefully,14.0,14.27,1.93
intro,14.0,14.27,1.93
stretch,14.0,14.27,1.93
presidential,14.0,14.27,1.93
distribute,14.0,14.27,1.93
loc,14.0,14.27,1.93
varied,14.0,14.27,1.93
surprising,14.0,14.27,1.93
sic,14.0,14.27,1.93
begins,70.0,71.34,1.91
summit,56.0,57.07,1.91
ensemble,56.0,57.07,1.91
practice,154.0,156.94,1.91
writing,126.0,128.4,1.9
specifications,84.0,85.6,1.9
compact,42.0,42.8,1.9
legislation,28.0,28.53,1.89
ranks,28.0,28.53,1.89
fate,28.0,28.53,1.89
conference,1416.0,1442.49,1.87
sharing,115.0,117.14,1.86
protect,87.0,88.61,1.85
avoid,87.0,88.61,1.85
connections,73.0,74.34,1.84
potential,278.0,283.09,1.83
principles,132.0,134.41,1.83
goals,177.0,180.22,1.82
administration,59.0,60.07,1.81
news,4392.0,4471.63,1.81
street,104.0,105.88,1.81
reveal,45.0,45.81,1.8
tim,76.0,77.34,1.76
thumb,442.0,449.79,1.76
dates,169.0,171.96,1.75
poor,31.0,31.54,1.74
ct,31.0,31.54,1.74
sectors,31.0,31.54,1.74
former,155.0,157.69,1.74
episode,437.0,444.53,1.72
education,172.0,174.96,1.72
acm,364.0,370.2,1.7
turn,127.0,129.16,1.7
helped,48.0,48.81,1.69
ultimately,48.0,48.81,1.69
evaluate,65.0,66.08,1.66
html,2083.0,2117.55,1.66
british,215.0,218.51,1.63
major,218.0,221.52,1.61
msn,17.0,17.27,1.59
offered,68.0,69.08,1.59
oral,17.0,17.27,1.59
committed,17.0,17.27,1.59
whenever,17.0,17.27,1.59
socket,17.0,17.27,1.59
downloaded,17.0,17.27,1.59
perfectly,17.0,17.27,1.59
breakdown,17.0,17.27,1.59
regarded,17.0,17.27,1.59
refined,17.0,17.27,1.59
demonstrates,17.0,17.27,1.59
bbc,315.0,319.88,1.55
paul,176.0,178.72,1.55
name,9988.0,10140.95,1.53
sufficient,54.0,54.82,1.52
mother,37.0,37.55,1.49
regulations,37.0,37.55,1.49
murder,37.0,37.55,1.49
inspired,148.0,150.18,1.47
adds,94.0,95.36,1.45
psychological,57.0,57.82,1.44
paper,434.0,440.03,1.39
du,40.0,40.55,1.37
jade,40.0,40.55,1.37
american,400.0,405.49,1.37
compare,60.0,60.82,1.37
ends,60.0,60.82,1.37
show,383.0,388.22,1.36
keywords,20.0,20.27,1.35
illinois,20.0,20.27,1.35
plants,20.0,20.27,1.35
greece,20.0,20.27,1.35
sending,20.0,20.27,1.35
investments,20.0,20.27,1.35
bugs,20.0,20.27,1.35
disaster,20.0,20.27,1.35
defence,20.0,20.27,1.35
vienna,20.0,20.27,1.35
barriers,20.0,20.27,1.35
fossil,20.0,20.27,1.35
eu,349.0,353.68,1.34
testing,146.0,147.93,1.32
allowing,146.0,147.93,1.32
named,209.0,211.75,1.32
association,295.0,298.86,1.31
effective,106.0,107.38,1.3
identification,106.0,107.38,1.3
leading,132.0,133.66,1.26
scenes,66.0,66.83,1.26
page,511.0,517.37,1.25
regulation,135.0,136.66,1.23
looked,23.0,23.28,1.22
violence,23.0,23.28,1.22
increases,46.0,46.56,1.22
magnetic,23.0,23.28,1.22
narrow,23.0,23.28,1.22
eagle,23.0,23.28,1.22
limitation,23.0,23.28,1.22
tries,46.0,46.56,1.22
developing,184.0,186.22,1.21
ny,69.0,69.83,1.2
gi,69.0,69.83,1.2
making,429.0,434.02,1.17
expressed,72.0,72.84,1.17
academic,193.0,195.23,1.16
intel,366.0,370.2,1.15
classic,49.0,49.56,1.14
original,372.0,376.2,1.13
ring,78.0,78.84,1.08
monthly,26.0,26.28,1.08
credits,26.0,26.28,1.08
phoenix,26.0,26.28,1.08
bruce,52.0,52.56,1.08
judgment,26.0,26.28,1.08
decrease,26.0,26.28,1.08
raising,26.0,26.28,1.08
fraction,26.0,26.28,1.08
subsidiary,26.0,26.28,1.08
native,81.0,81.85,1.05
concerns,162.0,163.7,1.05
capabilities,191.0,192.98,1.04
night,55.0,55.57,1.04
robert,165.0,166.7,1.03
processor,139.0,140.42,1.02
estimated,84.0,84.85,1.01
dna,29.0,29.29,1.0
marketplace,29.0,29.29,1.0
commentary,29.0,29.29,1.0
intermediate,29.0,29.29,1.0
neil,29.0,29.29,1.0
sees,29.0,29.29,1.0
translated,29.0,29.29,1.0
luis,29.0,29.29,1.0
occurrence,29.0,29.29,1.0
stock,87.0,87.86,0.99
increased,87.0,87.86,0.99
strategic,87.0,87.86,0.99
s,9365.0,9456.88,0.98
though,148.0,149.43,0.97
made,511.0,515.87,0.95
launch,244.0,246.3,0.94
job,61.0,61.57,0.93
met,61.0,61.57,0.93
family,157.0,158.44,0.92
them,660.0,666.05,0.92
future,762.0,768.93,0.91
tour,32.0,32.29,0.91
places,32.0,32.29,0.91
patch,32.0,32.29,0.91
informed,32.0,32.29,0.91
publishing,131.0,132.16,0.89
contrast,99.0,99.87,0.88
identify,166.0,167.45,0.87
collections,67.0,67.58,0.87
moves,105.0,105.88,0.84
criminal,35.0,35.29,0.83
unique,108.0,108.88,0.81
paid,38.0,38.3,0.79
williams,38.0,38.3,0.79
vendors,38.0,38.3,0.79
maria,38.0,38.3,0.79
who,778.0,783.94,0.76
hard,120.0,120.9,0.75
becomes,120.0,120.9,0.75
bob,41.0,41.3,0.73
efficiently,41.0,41.3,0.73
officer,85.0,85.6,0.71
demo,44.0,44.3,0.68
percent,47.0,47.31,0.66
draw,47.0,47.31,0.66
learning,4223.0,4250.11,0.64
hours,97.0,97.62,0.64
fusion,97.0,97.62,0.64
xml,100.0,100.62,0.62
forbes,253.0,254.56,0.62
designs,53.0,53.31,0.58
accessible,53.0,53.31,0.58
filters,53.0,53.31,0.58
council,109.0,109.63,0.58
ref,36348.0,36557.74,0.58
comprehensive,56.0,56.32,0.57
investigation,56.0,56.32,0.57
knights,56.0,56.32,0.57
since,525.0,527.89,0.55
reduce,118.0,118.64,0.54
approximately,59.0,59.32,0.54
reality,419.0,421.26,0.54
face,245.0,246.3,0.53
acquisition,127.0,127.65,0.51
layers,130.0,130.66,0.51
introduced,269.0,270.33,0.49
assessment,68.0,68.33,0.49
italian,68.0,68.33,0.49
year,2245.0,2255.71,0.48
gain,77.0,77.34,0.44
follows,157.0,157.69,0.44
ranked,80.0,80.35,0.44
edition,317.0,318.38,0.44
became,169.0,169.7,0.41
later,386.0,387.47,0.38
map,208.0,208.75,0.36
me,113.0,113.39,0.35
were,1104.0,1107.58,0.32
details,256.0,256.81,0.32
prize,128.0,128.4,0.31
model,1675.0,1679.77,0.28
produce,158.0,158.44,0.28
registration,164.0,164.45,0.27
fully,161.0,161.44,0.27
star,176.0,176.46,0.26
changes,194.0,194.48,0.25
science,1689.0,1692.54,0.21
cart,6.0,6.01,0.17
faith,6.0,6.01,0.17
flower,6.0,6.01,0.17
anyway,6.0,6.01,0.17
soil,6.0,6.01,0.17
pregnancy,6.0,6.01,0.17
downtown,6.0,6.01,0.17
agreements,6.0,6.01,0.17
cruises,6.0,6.01,0.17
proud,6.0,6.01,0.17
nurse,6.0,6.01,0.17
shadow,6.0,6.01,0.17
southeast,6.0,6.01,0.17
michelle,6.0,6.01,0.17
toner,6.0,6.01,0.17
lynn,6.0,6.01,0.17
expenditure,6.0,6.01,0.17
grocery,6.0,6.01,0.17
heather,6.0,6.01,0.17
mortality,6.0,6.01,0.17
administered,6.0,6.01,0.17
aboriginal,6.0,6.01,0.17
briefing,6.0,6.01,0.17
italiano,6.0,6.01,0.17
hearings,6.0,6.01,0.17
harley,6.0,6.01,0.17
boutique,6.0,6.01,0.17
beginner,6.0,6.01,0.17
obesity,6.0,6.01,0.17
upgrading,6.0,6.01,0.17
reductions,6.0,6.01,0.17
hoped,6.0,6.01,0.17
accessories,21.0,21.03,0.14
sell,21.0,21.03,0.14
signature,21.0,21.03,0.14
wilson,21.0,21.03,0.14
happens,21.0,21.03,0.14
finland,21.0,21.03,0.14
horizon,21.0,21.03,0.14
generations,21.0,21.03,0.14
physically,21.0,21.03,0.14
camp,15.0,15.02,0.13
daughter,30.0,30.04,0.13
dress,30.0,30.04,0.13
experienced,15.0,15.02,0.13
contribute,30.0,30.04,0.13
accessory,15.0,15.02,0.13
absolute,30.0,30.04,0.13
digest,15.0,15.02,0.13
puzzle,30.0,30.04,0.13
priorities,15.0,15.02,0.13
deaths,15.0,15.02,0.13
resulted,30.0,30.04,0.13
cant,15.0,15.02,0.13
clicks,15.0,15.02,0.13
divide,15.0,15.02,0.13
spreading,15.0,15.02,0.13
entries,39.0,39.05,0.13
costs,72.0,72.09,0.13
viewed,48.0,48.06,0.13
thousand,24.0,24.03,0.13
waves,24.0,24.03,0.13
opposed,48.0,48.06,0.13
arise,24.0,24.03,0.13
scratch,24.0,24.03,0.13
jesse,24.0,24.03,0.13
palmer,24.0,24.03,0.13
failure,57.0,57.07,0.12
whereas,57.0,57.07,0.12
tvs,57.0,57.07,0.12
young,90.0,90.11,0.12
notes,297.0,297.36,0.12
upcoming,33.0,33.04,0.12
lie,33.0,33.04,0.12
passes,33.0,33.04,0.12
bibliography,33.0,33.04,0.12
shop,42.0,42.05,0.12
driver,84.0,84.1,0.12
completely,84.0,84.1,0.12
directed,84.0,84.1,0.12
europe,144.0,144.17,0.12
principal,51.0,51.06,0.12
handbook,51.0,51.06,0.12
curve,51.0,51.06,0.12
criticism,51.0,51.06,0.12
canadian,60.0,60.07,0.12
generating,87.0,87.1,0.11
marie,27.0,27.03,0.11
nbc,27.0,27.03,0.11
teachers,18.0,18.02,0.11
funny,9.0,9.01,0.11
destination,9.0,9.01,0.11
residential,9.0,9.01,0.11
maintained,36.0,36.04,0.11
rom,9.0,9.01,0.11
conservation,9.0,9.01,0.11
ink,9.0,9.01,0.11
confirm,9.0,9.01,0.11
supreme,18.0,18.02,0.11
classroom,9.0,9.01,0.11
cartoon,9.0,9.01,0.11
appointed,9.0,9.01,0.11
crack,9.0,9.01,0.11
exhibit,36.0,36.04,0.11
presentations,36.0,36.04,0.11
supposed,18.0,18.02,0.11
casual,9.0,9.01,0.11
angels,9.0,9.01,0.11
outsourcing,18.0,18.02,0.11
monica,9.0,9.01,0.11
florence,9.0,9.01,0.11
autumn,9.0,9.01,0.11
balanced,9.0,9.01,0.11
microwave,9.0,9.01,0.11
ix,9.0,9.01,0.11
discussing,18.0,18.02,0.11
moss,9.0,9.01,0.11
rock,45.0,45.05,0.11
reporting,45.0,45.05,0.11
feet,12.0,12.01,0.08
supplier,12.0,12.01,0.08
affordable,12.0,12.01,0.08
jane,12.0,12.01,0.08
chronic,12.0,12.01,0.08
encouraged,12.0,12.01,0.08
rio,12.0,12.01,0.08
tied,12.0,12.01,0.08
visibility,12.0,12.01,0.08
tumor,12.0,12.01,0.08
pointing,12.0,12.01,0.08
our,301.0,301.11,0.04
affiliate,3.0,3.0,0.0
forgot,3.0,3.0,0.0
transit,3.0,3.0,0.0
blonde,3.0,3.0,0.0
albums,3.0,3.0,0.0
wildlife,3.0,3.0,0.0
hampshire,3.0,3.0,0.0
duties,3.0,3.0,0.0
hurricane,3.0,3.0,0.0
corrections,3.0,3.0,0.0
dose,3.0,3.0,0.0
alberta,3.0,3.0,0.0
obligation,3.0,3.0,0.0
enjoyed,3.0,3.0,0.0
ext,3.0,3.0,0.0
voluntary,3.0,3.0,0.0
goto,3.0,3.0,0.0
rainbow,3.0,3.0,0.0
tired,3.0,3.0,0.0
trunk,3.0,3.0,0.0
damn,3.0,3.0,0.0
courtesy,3.0,3.0,0.0
farmer,3.0,3.0,0.0
mart,3.0,3.0,0.0
oo,3.0,3.0,0.0
ls,3.0,3.0,0.0
necklace,3.0,3.0,0.0
wondering,3.0,3.0,0.0
fancy,3.0,3.0,0.0
tunnel,3.0,3.0,0.0
monetary,3.0,3.0,0.0
festivals,3.0,3.0,0.0
duck,3.0,3.0,0.0
freebsd,3.0,3.0,0.0
diploma,3.0,3.0,0.0
chrysler,3.0,3.0,0.0
tribe,3.0,3.0,0.0
lending,3.0,3.0,0.0
racks,3.0,3.0,0.0
chester,3.0,3.0,0.0
spice,3.0,3.0,0.0
helena,3.0,3.0,0.0
tattoo,3.0,3.0,0.0
rj,3.0,3.0,0.0
shed,3.0,3.0,0.0
ham,3.0,3.0,0.0
surround,3.0,3.0,0.0
tunes,3.0,3.0,0.0
tent,3.0,3.0,0.0
gore,3.0,3.0,0.0
asn,3.0,3.0,0.0
electro,3.0,3.0,0.0
badge,3.0,3.0,0.0
tracy,3.0,3.0,0.0
competent,3.0,3.0,0.0
hay,3.0,3.0,0.0
configuring,3.0,3.0,0.0
slovak,3.0,3.0,0.0
remind,3.0,3.0,0.0
groove,3.0,3.0,0.0
cement,3.0,3.0,0.0
missile,3.0,3.0,0.0
auditor,3.0,3.0,0.0
disappointed,3.0,3.0,0.0
forwarding,3.0,3.0,0.0
shepherd,3.0,3.0,0.0
surgeons,3.0,3.0,0.0
bored,3.0,3.0,0.0
competition,199.0,198.99,-0.01
advances,178.0,177.96,-0.02
measure,166.0,165.95,-0.03
originally,151.0,150.93,-0.05
learned,151.0,150.93,-0.05
large,541.0,540.65,-0.06
money,106.0,105.88,-0.11
cover,100.0,99.87,-0.13
what,931.0,929.62,-0.15
clinical,94.0,93.86,-0.15
corpus,94.0,93.86,-0.15
actor,79.0,78.84,-0.2
spaces,70.0,69.83,-0.24
pop,64.0,63.83,-0.27
matt,125.0,124.65,-0.28
scores,61.0,60.82,-0.3
professional,116.0,115.64,-0.31
himself,55.0,54.82,-0.33
recommendations,52.0,51.81,-0.37
clips,52.0,51.81,-0.37
differences,52.0,51.81,-0.37
put,101.0,100.62,-0.38
iii,101.0,100.62,-0.38
aspects,101.0,100.62,-0.38
began,147.0,146.43,-0.39
introduce,49.0,48.81,-0.39
featured,95.0,94.61,-0.41
handle,95.0,94.61,-0.41
joe,46.0,45.81,-0.41
final,328.0,326.64,-0.41
public,509.0,506.86,-0.42
drug,92.0,91.61,-0.42
citation,595.0,592.46,-0.43
versions,135.0,134.41,-0.44
typically,178.0,177.21,-0.44
chris,172.0,171.21,-0.46
decided,43.0,42.8,-0.47
my,126.0,125.4,-0.48
federal,83.0,82.6,-0.48
identifying,83.0,82.6,-0.48
scenarios,83.0,82.6,-0.48
limited,243.0,241.79,-0.5
study,323.0,321.39,-0.5
electrical,40.0,39.8,-0.5
interviews,40.0,39.8,-0.5
stat,40.0,39.8,-0.5
rewards,40.0,39.8,-0.5
states,563.0,560.17,-0.5
peter,237.0,235.78,-0.51
photo,117.0,116.39,-0.52
non,542.0,539.15,-0.53
unable,37.0,36.79,-0.57
ide,37.0,36.79,-0.57
scripts,34.0,33.79,-0.62
rotation,34.0,33.79,-0.62
match,164.0,162.95,-0.64
huge,65.0,64.58,-0.65
even,381.0,378.46,-0.67
ml,189.0,187.73,-0.67
criterion,31.0,30.79,-0.68
oh,62.0,61.57,-0.69
reached,62.0,61.57,-0.69
press,645.0,640.52,-0.69
change,242.0,240.29,-0.71
names,59.0,58.57,-0.73
benefit,59.0,58.57,-0.73
biological,118.0,117.14,-0.73
case,559.0,554.92,-0.73
across,258.0,256.06,-0.75
anti,56.0,55.57,-0.77
contest,56.0,55.57,-0.77
past,168.0,166.7,-0.77
issued,28.0,27.78,-0.79
boost,28.0,27.78,-0.79
andreas,28.0,27.78,-0.79
until,165.0,163.7,-0.79
continuous,109.0,108.13,-0.8
look,190.0,188.48,-0.8
ancient,53.0,52.56,-0.83
preferences,53.0,52.56,-0.83
sentences,53.0,52.56,-0.83
vehicle,209.0,207.25,-0.84
israel,75.0,74.34,-0.88
delivered,25.0,24.78,-0.88
scales,25.0,24.78,-0.88
effort,72.0,71.34,-0.92
anything,47.0,46.56,-0.94
passed,47.0,46.56,-0.94
track,163.0,161.44,-0.96
found,298.0,295.11,-0.97
property,138.0,136.66,-0.97
increase,138.0,136.66,-0.97
valley,69.0,68.33,-0.97
seven,69.0,68.33,-0.97
engineers,69.0,68.33,-0.97
mechanisms,69.0,68.33,-0.97
revised,22.0,21.78,-1.0
promotion,22.0,21.78,-1.0
familiar,22.0,21.78,-1.0
verify,22.0,21.78,-1.0
abu,22.0,21.78,-1.0
including,691.0,684.07,-1.0
larger,110.0,108.88,-1.02
compete,44.0,43.55,-1.02
firmware,44.0,43.55,-1.02
