Word,2020,2021,2022,2023,2024
clubs,1.0,0.96,1.87,1.77,1.7
lcd,21.0,19.13,18.66,17.72,16.98
wa,6.0,5.74,4.67,5.32,5.09
jackson,2.0,2.87,3.73,3.54,6.79
equal,92.0,90.86,90.52,93.93,95.91
adventure,9.0,19.13,18.66,20.38,19.52
matching,115.0,109.99,104.51,103.68,98.46
offering,42.0,43.04,52.26,50.51,54.32
shirts,1.0,0.96,0.93,0.89,1.7
profit,35.0,41.13,39.19,40.76,41.59
leaders,20.0,20.08,23.33,22.15,27.16
posters,5.0,4.78,4.67,4.43,4.24
institutions,56.0,59.3,55.99,56.71,56.02
assistant,99.0,101.38,102.65,97.47,98.46
variable,241.0,226.67,229.56,225.07,217.29
ave,0.0,0.0,0.0,0.0,0.0
dj,1.0,0.96,9.33,8.86,8.49
advertisement,8.0,8.61,7.47,8.86,8.49
expect,13.0,16.26,15.86,17.72,17.82
parking,19.0,18.17,17.73,20.38,16.98
headlines,4.0,2.87,2.8,3.54,2.55
yesterday,0.0,0.0,0.0,0.0,1.7
compared,135.0,153.98,167.03,177.22,177.4
determined,71.0,81.3,78.38,74.43,67.06
wholesale,0.0,0.96,0.93,0.89,0.85
workshop,69.0,65.04,63.45,55.83,56.02
russia,20.0,21.04,24.26,24.81,23.77
gone,9.0,9.56,11.2,12.41,13.58
codes,55.0,49.73,50.39,48.74,45.84
kinds,75.0,64.08,60.66,59.37,58.57
extension,120.0,125.29,121.31,121.4,117.98
seattle,12.0,11.48,14.0,14.18,12.73
statements,60.0,56.43,54.12,49.62,46.68
golden,24.0,21.04,21.46,18.61,22.92
completely,75.0,77.47,76.52,77.09,73.85
teams,93.0,100.42,103.58,95.7,116.29
fort,3.0,1.91,2.8,2.66,2.55
cm,0.0,0.0,0.0,2.66,2.55
wi,79.0,81.3,84.92,81.52,80.64
lighting,38.0,35.39,34.53,32.79,33.1
senate,4.0,4.78,4.67,4.43,5.09
forces,54.0,72.69,74.65,66.46,64.51
funny,6.0,5.74,4.67,4.43,6.79
brother,22.0,29.65,27.99,27.47,27.16
gene,31.0,28.69,58.79,57.6,47.53
turned,33.0,36.34,31.73,31.01,37.35
portable,20.0,22.0,22.4,21.27,22.07
tried,18.0,18.17,19.6,17.72,17.82
electrical,26.0,22.0,19.6,21.27,22.07
applicable,40.0,42.08,39.19,38.1,37.35
disc,5.0,5.74,5.6,4.43,5.09
returned,18.0,20.08,24.26,23.93,27.16
pattern,269.0,251.54,250.09,241.91,226.63
ct,15.0,20.08,16.8,15.95,16.98
hentai,0.0,0.0,0.0,0.0,0.0
boat,4.0,3.83,3.73,5.32,4.24
named,181.0,196.07,195.96,202.03,193.53
theatre,20.0,20.08,19.6,20.38,20.37
laser,21.0,20.08,22.4,21.27,20.37
earlier,71.0,85.12,84.92,86.84,93.37
manufacturers,34.0,34.43,34.53,36.33,37.35
sponsor,5.0,4.78,3.73,3.54,3.4
classical,121.0,118.6,117.58,125.83,122.23
icon,4.0,3.83,5.6,5.32,5.94
warranty,5.0,3.83,3.73,3.54,2.55
dedicated,60.0,63.12,65.32,63.8,66.21
indiana,3.0,3.83,3.73,2.66,3.4
direction,104.0,98.51,106.38,101.02,98.46
harry,12.0,10.52,10.26,13.29,11.88
basketball,4.0,2.87,1.87,1.77,1.7
objects,485.0,460.04,451.65,436.86,421.85
ends,31.0,38.26,34.53,32.79,33.95
delete,15.0,17.22,15.86,15.06,14.43
evening,7.0,8.61,7.47,7.98,8.49
assembly,29.0,25.82,27.06,26.58,26.31
nuclear,27.0,32.52,31.73,33.67,32.25
taxes,0.0,0.0,0.0,0.0,0.0
mouse,24.0,23.91,21.46,19.49,18.67
signal,158.0,154.94,157.7,151.53,149.39
criminal,25.0,29.65,29.86,29.24,26.31
issued,26.0,27.74,27.99,27.47,28.86
brain,221.0,208.5,220.22,217.98,210.5
sexual,25.0,22.95,26.13,25.7,24.62
wisconsin,1.0,0.96,1.87,2.66,2.55
powerful,97.0,109.03,111.05,107.22,107.8
dream,19.0,19.13,20.53,21.27,22.92
obtained,111.0,109.03,111.05,111.65,106.1
false,90.0,72.69,83.98,84.18,78.94
da,18.0,19.13,17.73,17.72,20.37
cast,48.0,46.86,55.99,55.83,58.57
flower,4.0,3.83,3.73,3.54,4.24
felt,45.0,48.78,49.46,47.85,61.11
personnel,18.0,19.13,18.66,17.72,16.13
passed,36.0,37.3,34.53,33.67,37.35
supplied,8.0,7.65,6.53,6.2,5.94
identified,95.0,92.77,91.45,87.73,87.43
falls,26.0,29.65,27.99,29.24,27.16
pic,0.0,0.0,0.0,0.0,0.0
soul,5.0,6.69,6.53,7.09,6.79
aids,38.0,36.34,37.33,34.56,31.41
opinions,27.0,26.78,27.99,26.58,26.31
promote,38.0,33.47,29.86,31.9,33.95
stated,173.0,195.11,190.36,194.95,188.43
stats,4.0,3.83,3.73,2.66,2.55
hawaii,3.0,2.87,3.73,4.43,4.24
professionals,24.0,21.04,20.53,17.72,25.46
appears,70.0,64.08,61.59,61.14,58.57
carry,30.0,26.78,29.86,31.9,28.01
flag,21.0,25.82,29.86,32.79,31.41
decided,43.0,45.91,48.52,45.19,46.68
nj,8.0,7.65,7.47,6.2,5.09
covers,36.0,33.47,32.66,28.36,28.01
hr,12.0,11.48,11.2,7.98,9.34
em,15.0,14.35,14.93,15.06,15.28
advantage,78.0,83.21,85.85,87.73,82.33
hello,19.0,18.17,17.73,16.84,18.67
designs,44.0,51.65,48.52,46.96,47.53
maintain,39.0,36.34,36.39,35.44,35.65
tourism,6.0,5.74,4.67,5.32,6.79
priority,36.0,31.56,31.73,34.56,34.8
newsletters,7.0,6.69,6.53,6.2,5.94
adults,4.0,5.74,4.67,4.43,5.09
clips,22.0,22.95,26.13,31.9,29.71
savings,10.0,9.56,9.33,9.75,9.34
iv,19.0,20.08,21.46,21.27,21.22
graphic,30.0,30.61,32.66,32.79,29.71
atom,8.0,9.56,8.4,7.98,7.64
payments,9.0,10.52,12.13,10.63,10.19
rw,0.0,0.0,0.0,0.0,0.0
estimated,73.0,81.3,84.92,84.18,81.48
binding,27.0,32.52,32.66,30.13,27.16
brief,20.0,17.22,19.6,19.49,21.22
ended,29.0,30.61,35.46,38.1,50.08
winning,54.0,59.3,61.59,62.91,65.36
eight,43.0,46.86,56.92,54.94,53.47
anonymous,9.0,8.61,9.33,9.75,12.73
iron,6.0,7.65,6.53,6.2,5.94
straight,18.0,18.17,16.8,18.61,16.13
script,66.0,65.04,67.19,70.0,68.75
served,36.0,34.43,37.33,38.1,39.89
wants,23.0,16.26,16.8,14.18,13.58
miscellaneous,6.0,5.74,6.53,6.2,5.09
prepared,9.0,9.56,11.2,10.63,9.34
void,20.0,22.95,22.4,23.93,24.62
dining,2.0,1.91,1.87,0.0,0.0
alert,14.0,22.0,20.53,22.15,22.92
integration,138.0,129.12,125.98,123.17,120.53
atlanta,9.0,8.61,11.2,9.75,9.34
dakota,0.0,0.0,0.0,0.0,0.0
tag,48.0,50.69,47.59,44.31,42.44
interview,60.0,61.21,55.99,52.28,46.68
mix,12.0,12.43,12.13,11.52,12.73
framework,390.0,373.96,371.4,376.6,377.72
disk,13.0,12.43,12.13,10.63,10.19
installed,40.0,39.21,37.33,34.56,30.56
queen,16.0,19.13,16.8,16.84,19.52
vhs,0.0,0.0,0.0,0.0,0.0
credits,4.0,1.91,2.8,4.43,5.09
clearly,23.0,19.13,19.6,19.49,18.67
fix,16.0,13.39,12.13,13.29,15.28
handle,62.0,62.17,59.72,59.37,56.87
sweet,5.0,4.78,4.67,4.43,5.09
desk,7.0,6.69,6.53,6.2,5.94
criteria,73.0,70.77,63.45,63.8,61.96
pubmed,15.0,14.35,15.86,15.06,14.43
dave,5.0,4.78,4.67,3.54,3.4
massachusetts,47.0,45.91,43.86,45.19,41.59
diego,21.0,20.08,20.53,22.15,20.37
hong,34.0,31.56,32.66,32.79,33.1
vice,48.0,43.04,39.19,35.44,101.01
associate,27.0,24.87,23.33,22.15,24.62
ne,4.0,2.87,2.8,2.66,2.55
truck,8.0,13.39,13.06,7.09,6.79
behavior,337.0,325.18,316.34,322.55,306.42
enlarge,0.0,0.0,0.0,0.0,0.0
ray,103.0,104.25,83.05,80.64,81.48
frequently,29.0,28.69,29.86,30.13,32.25
revenue,12.0,12.43,12.13,12.41,16.13
measure,141.0,138.68,143.71,151.53,153.63
changing,74.0,74.6,72.79,74.43,80.64
votes,10.0,10.52,11.2,10.63,11.03
du,18.0,18.17,14.93,18.61,18.67
duty,5.0,6.69,4.67,6.2,5.09
looked,21.0,22.0,23.33,23.04,23.77
discussions,18.0,22.95,21.46,22.15,22.07
bear,11.0,11.48,15.86,15.95,16.98
gain,59.0,56.43,55.06,52.28,58.57
festival,51.0,47.82,44.79,44.31,48.38
laboratory,92.0,89.9,74.65,77.98,78.09
ocean,14.0,14.35,13.06,14.18,12.73
flights,5.0,5.74,5.6,6.2,5.94
experts,99.0,100.42,99.85,101.9,101.86
signs,13.0,12.43,11.2,12.41,13.58
lack,68.0,76.51,86.78,93.93,97.61
depth,204.0,190.33,183.83,176.34,171.46
iowa,3.0,0.96,0.0,0.0,0.0
whatever,17.0,15.3,14.93,16.84,16.98
logged,7.0,6.69,6.53,6.2,5.94
laptop,19.0,19.13,19.6,19.49,18.67
vintage,0.0,0.0,0.0,1.77,0.0
train,81.0,83.21,90.52,91.27,97.61
exactly,48.0,44.95,43.86,46.08,41.59
dry,4.0,2.87,2.8,2.66,2.55
explore,67.0,79.38,86.78,86.84,89.97
maryland,4.0,5.74,5.6,5.32,3.4
spa,0.0,0.0,0.0,0.0,0.0
concept,326.0,313.7,307.94,296.85,294.53
nearly,39.0,32.52,39.19,42.53,43.29
eligible,0.0,0.96,0.0,0.0,0.85
checkout,1.0,0.96,0.93,0.89,0.85
reality,187.0,192.24,194.1,193.17,195.22
forgot,1.0,0.96,0.93,0.89,1.7
handling,32.0,30.61,27.06,26.58,24.62
origin,23.0,26.78,27.06,37.22,39.04
knew,8.0,9.56,10.26,9.75,9.34
gaming,47.0,49.73,50.39,55.83,56.87
feeds,12.0,12.43,14.0,15.95,16.13
billion,92.0,109.99,116.64,124.06,128.17
destination,7.0,6.69,6.53,8.86,6.79
scotland,8.0,7.65,7.47,7.98,8.49
faster,83.0,81.3,77.45,79.75,78.09
intelligence,1349.0,1288.29,1252.29,1218.41,1180.68
dallas,5.0,4.78,7.47,7.09,6.79
bought,16.0,16.26,15.86,15.95,14.43
con,13.0,12.43,14.0,14.18,14.43
ups,15.0,14.35,13.06,12.41,14.43
nations,49.0,46.86,50.39,53.17,48.38
route,17.0,17.22,14.93,17.72,16.98
followed,67.0,73.64,72.79,71.78,87.43
specifications,48.0,51.65,49.46,53.17,51.78
broken,19.0,15.3,15.86,16.84,17.82
tripadvisor,0.0,0.0,0.0,0.0,0.0
frank,33.0,32.52,32.66,31.9,32.25
alaska,1.0,0.96,0.93,0.89,0.85
zoom,6.0,4.78,9.33,6.2,8.49
blow,3.0,1.91,1.87,1.77,2.55
battle,27.0,54.52,61.59,57.6,58.57
residential,7.0,9.56,9.33,7.98,8.49
anime,63.0,65.99,61.59,66.46,65.36
speak,20.0,19.13,19.6,16.84,18.67
decisions,174.0,168.33,167.03,177.22,175.7
industries,57.0,58.34,51.32,52.28,56.02
protocol,112.0,106.16,109.18,106.33,101.86
query,178.0,157.81,152.1,145.32,140.9
clip,17.0,16.26,21.46,22.15,25.46
partnership,57.0,60.25,62.52,62.91,84.88
editorial,11.0,15.3,14.0,13.29,11.03
nt,2.0,1.91,1.87,1.77,1.7
expression,79.0,81.3,84.92,86.84,82.33
es,11.0,10.52,9.33,8.86,8.49
equity,4.0,5.74,6.53,12.41,13.58
provisions,18.0,19.13,18.66,15.95,16.98
speech,190.0,195.11,192.23,193.17,190.98
wire,11.0,8.61,8.4,9.75,10.19
principles,104.0,108.07,102.65,102.79,106.95
suggestions,11.0,10.52,10.26,11.52,16.13
rural,10.0,6.69,5.6,6.2,5.94
shared,95.0,92.77,103.58,110.76,108.65
sounds,22.0,22.0,20.53,23.93,24.62
replacement,8.0,12.43,15.86,15.95,14.43
tape,3.0,3.83,2.8,3.54,3.4
strategic,59.0,66.95,64.39,59.37,60.26
judge,26.0,24.87,23.33,27.47,31.41
spam,38.0,35.39,34.53,31.9,37.35
economics,20.0,15.3,15.86,14.18,15.28
acid,4.0,10.52,17.73,17.72,14.43
bytes,10.0,9.56,9.33,9.75,9.34
cent,6.0,5.74,6.53,6.2,7.64
forced,16.0,22.0,22.4,22.15,24.62
compatible,81.0,88.95,84.92,84.18,79.79
fight,33.0,36.34,36.39,37.22,42.44
apartment,4.0,4.78,4.67,6.2,5.94
height,28.0,26.78,27.06,25.7,24.62
null,6.0,5.74,5.6,5.32,5.09
zero,215.0,214.24,226.76,217.98,212.2
speaker,43.0,40.17,44.79,41.65,39.04
filed,12.0,22.0,26.13,20.38,22.07
gb,42.0,33.47,28.93,35.44,35.65
netherlands,24.0,23.91,21.46,19.49,18.67
obtain,88.0,85.12,84.92,83.29,75.54
bc,7.0,5.74,11.2,7.98,9.34
consulting,9.0,8.61,10.26,7.98,8.49
recreation,1.0,0.96,1.87,2.66,3.4
offices,29.0,28.69,27.06,25.7,24.62
designer,29.0,30.61,31.73,30.13,29.71
remain,34.0,36.34,41.06,40.76,39.89
managed,42.0,46.86,48.52,46.08,47.53
pr,5.0,5.74,4.67,2.66,2.55
failed,24.0,22.0,21.46,20.38,23.77
marriage,7.0,7.65,8.4,7.98,6.79
roll,19.0,16.26,14.93,15.06,14.43
korea,40.0,37.3,41.06,38.99,39.04
banks,33.0,31.56,31.73,28.36,27.16
fr,3.0,2.87,0.93,0.89,0.85
participants,55.0,55.47,57.86,66.46,68.75
secret,45.0,44.0,45.72,43.42,39.89
bath,3.0,0.96,0.0,0.0,0.85
aa,4.0,3.83,3.73,3.54,3.4
kelly,10.0,9.56,7.47,7.98,7.64
leads,63.0,60.25,60.66,61.14,63.66
negative,150.0,139.64,148.37,147.98,140.9
austin,14.0,16.26,16.8,15.95,15.28
favorites,0.0,0.0,0.0,0.0,0.0
toronto,26.0,26.78,25.2,23.93,23.77
theater,3.0,2.87,1.87,1.77,3.4
springs,2.0,1.91,1.87,1.77,1.7
missouri,11.0,10.52,6.53,6.2,7.64
andrew,50.0,50.69,53.19,46.08,45.84
var,0.0,0.96,0.93,0.89,0.85
perform,176.0,170.24,178.23,177.22,174.85
healthy,9.0,8.61,10.26,12.41,11.88
translation,169.0,157.81,165.17,163.05,169.76
estimates,55.0,54.52,53.19,53.17,45.84
font,5.0,4.78,4.67,6.2,5.94
assets,45.0,47.82,50.39,45.19,42.44
injury,9.0,11.48,11.2,9.75,10.19
mt,2.0,0.96,0.93,0.89,0.85
joseph,40.0,36.34,44.79,38.1,37.35
ministry,30.0,28.69,28.93,38.1,37.35
drivers,29.0,30.61,28.93,31.01,28.01
lawyer,8.0,10.52,19.6,18.61,16.98
figures,33.0,36.34,35.46,37.22,41.59
married,5.0,4.78,4.67,4.43,5.09
protected,38.0,36.34,36.39,37.22,36.5
proposal,24.0,23.91,21.46,22.15,28.01
sharing,90.0,89.9,91.45,90.38,91.67
philadelphia,5.0,4.78,5.6,5.32,5.09
portal,29.0,27.74,27.99,28.36,27.16
waiting,5.0,4.78,4.67,4.43,3.4
birthday,4.0,3.83,3.73,3.54,3.4
beta,53.0,60.25,58.79,54.94,55.17
fail,24.0,26.78,28.93,28.36,27.16
gratis,0.0,0.0,0.0,0.89,0.85
banking,12.0,13.39,13.06,12.41,12.73
officials,11.0,7.65,8.4,13.29,14.43
brian,33.0,29.65,29.86,21.27,19.52
toward,67.0,65.04,63.45,57.6,59.42
won,135.0,131.03,135.31,135.58,141.75
slightly,33.0,39.21,37.33,39.88,39.89
assist,56.0,65.99,63.45,63.8,61.96
conduct,20.0,18.17,15.86,20.38,21.22
contained,60.0,58.34,55.99,54.05,51.78
lingerie,1.0,0.96,0.93,0.89,0.85
shemale,0.0,0.0,0.0,0.0,0.0
legislation,17.0,16.26,19.6,21.27,20.37
calling,46.0,47.82,42.93,43.42,48.38
parameters,258.0,257.28,263.15,270.27,264.83
jazz,7.0,5.74,5.6,5.32,5.94
serving,24.0,26.78,25.2,22.15,25.46
bags,28.0,26.78,26.13,25.7,24.62
profiles,60.0,59.3,56.92,53.17,50.08
miami,8.0,7.65,7.47,6.2,5.94
comics,47.0,44.95,47.59,42.53,44.99
matters,14.0,14.35,14.93,14.18,15.28
houses,8.0,10.52,11.2,10.63,10.19
doc,6.0,5.74,3.73,4.43,5.94
postal,1.0,0.96,0.93,0.89,0.85
relationships,123.0,112.86,113.84,111.65,106.95
tennessee,2.0,1.91,1.87,1.77,1.7
wear,30.0,27.74,25.2,24.81,23.77
controls,44.0,49.73,47.59,52.28,52.63
breaking,24.0,25.82,27.99,26.58,25.46
combined,88.0,88.95,88.65,93.04,93.37
ultimate,25.0,25.82,22.4,21.27,24.62
wales,5.0,3.83,3.73,3.54,2.55
representative,39.0,43.04,46.66,46.08,43.29
frequency,107.0,99.47,102.65,101.02,96.76
introduced,235.0,248.67,249.15,264.95,275.01
minor,16.0,15.3,16.8,14.18,17.82
finish,17.0,18.17,15.86,17.72,16.13
departments,20.0,19.13,18.66,17.72,16.98
residents,7.0,10.52,9.33,9.75,8.49
noted,90.0,91.82,99.85,100.13,92.52
displayed,33.0,29.65,26.13,29.24,29.71
mom,1.0,0.96,0.0,0.89,1.7
reduced,63.0,69.82,67.19,63.8,61.11
physics,62.0,56.43,49.46,52.28,54.32
rare,15.0,13.39,13.06,13.29,13.58
spent,27.0,29.65,30.79,29.24,28.01
performed,149.0,143.46,142.77,141.78,177.4
extreme,38.0,35.39,34.53,38.99,30.56
samples,144.0,133.9,138.11,145.32,135.81
davis,12.0,13.39,12.13,12.41,12.73
daniel,46.0,46.86,48.52,46.08,44.14
bars,6.0,5.74,6.53,6.2,5.94
reviewed,34.0,32.52,34.53,35.44,35.65
row,38.0,39.21,39.19,38.99,38.2
oz,4.0,3.83,2.8,2.66,3.4
forecast,8.0,7.65,6.53,6.2,5.94
removed,51.0,54.52,57.86,67.34,71.3
helps,65.0,68.86,67.19,70.89,70.45
singles,2.0,0.96,0.93,0.89,0.85
administrator,3.0,3.83,2.8,4.43,5.09
cycle,53.0,53.56,53.19,56.71,51.78
amounts,59.0,61.21,59.72,62.03,59.42
contain,76.0,74.6,78.38,77.09,75.54
accuracy,129.0,143.46,152.1,160.39,162.97
dual,44.0,45.91,45.72,55.83,59.42
rise,42.0,51.65,46.66,54.05,52.63
usd,14.0,10.52,14.0,11.52,11.88
sleep,58.0,61.21,58.79,60.26,58.57
mg,3.0,3.83,3.73,3.54,3.4
bird,22.0,21.04,20.53,19.49,19.52
pharmacy,0.0,0.0,0.0,0.0,0.0
brazil,23.0,23.91,21.46,19.49,22.92
creation,155.0,141.55,138.11,133.8,139.2
static,56.0,54.52,55.06,53.17,45.84
scene,78.0,74.6,70.92,69.12,76.39
hunter,11.0,10.52,10.26,8.86,8.49
addresses,38.0,34.43,35.46,35.44,36.5
lady,3.0,1.91,2.8,2.66,10.19
crystal,13.0,12.43,14.0,27.47,27.16
famous,32.0,30.61,29.86,27.47,30.56
writer,26.0,24.87,32.66,31.01,33.1
chairman,23.0,27.74,23.33,24.81,28.86
violence,13.0,12.43,12.13,12.41,14.43
fans,26.0,24.87,24.26,20.38,21.22
oklahoma,1.0,0.96,0.93,0.89,0.85
speakers,46.0,49.73,50.39,50.51,49.23
drink,5.0,4.78,4.67,4.43,4.24
academy,26.0,26.78,23.33,23.04,24.62
dynamic,149.0,136.77,138.11,133.8,131.56
gender,35.0,32.52,31.73,45.19,51.78
eat,6.0,5.74,5.6,5.32,5.09
permanent,12.0,14.35,15.86,14.18,15.28
agriculture,36.0,36.34,34.53,31.9,30.56
dell,5.0,5.74,4.67,4.43,4.24
cleaning,1.0,0.96,3.73,3.54,5.09
constitutes,8.0,7.65,8.4,8.86,8.49
portfolio,26.0,23.91,21.46,21.27,21.22
practical,87.0,87.99,83.98,84.18,78.94
delivered,23.0,23.91,22.4,20.38,25.46
collectibles,0.0,0.96,0.93,0.89,0.85
infrastructure,76.0,75.56,71.85,75.32,73.85
exclusive,34.0,32.52,35.46,36.33,34.8
seat,7.0,9.56,8.4,7.98,9.34
concerns,121.0,117.64,115.71,137.35,142.6
colour,20.0,22.0,19.6,18.61,17.82
vendor,19.0,14.35,14.93,17.72,18.67
originally,139.0,153.03,149.3,149.75,156.18
intel,142.0,130.07,127.84,123.17,126.47
utilities,11.0,11.48,10.26,11.52,9.34
philosophy,71.0,65.04,63.45,62.03,63.66
regulation,74.0,88.95,89.58,87.73,81.48
officers,6.0,4.78,6.53,6.2,5.94
reduction,79.0,74.6,74.65,74.43,72.15
aim,70.0,67.91,68.12,72.66,73.85
bids,5.0,3.83,2.8,2.66,2.55
referred,115.0,113.81,113.84,108.99,107.8
supports,147.0,145.38,144.64,142.66,129.02
nutrition,9.0,8.61,8.4,7.98,7.64
recording,36.0,39.21,47.59,46.08,47.53
regions,68.0,70.77,74.65,79.75,77.24
junior,3.0,2.87,2.8,2.66,3.4
toll,1.0,0.96,0.93,0.89,1.7
les,8.0,9.56,7.47,7.09,6.79
cape,2.0,1.91,1.87,0.89,2.55
ann,44.0,38.26,37.33,37.22,36.5
rings,16.0,15.3,19.6,20.38,19.52
meaning,116.0,109.03,107.31,106.33,96.76
tip,17.0,16.26,16.8,15.95,15.28
secondary,23.0,23.91,30.79,30.13,29.71
wonderful,4.0,3.83,2.8,2.66,3.4
mine,12.0,10.52,10.26,9.75,9.34
ladies,0.0,0.0,0.0,0.0,0.0
henry,18.0,18.17,21.46,20.38,27.16
ticket,0.0,0.0,0.0,0.89,0.85
announced,455.0,461.95,484.31,478.5,504.19
guess,16.0,17.22,17.73,16.84,15.28
agreed,24.0,25.82,26.13,21.27,22.92
prevention,16.0,16.26,14.93,13.29,15.28
whom,19.0,20.08,21.46,23.04,25.46
ski,2.0,1.91,1.87,1.77,1.7
soccer,10.0,9.56,9.33,9.75,10.19
math,24.0,21.04,19.6,22.15,23.77
import,17.0,17.22,18.66,19.49,21.22
posting,15.0,14.35,11.2,10.63,10.19
presence,75.0,69.82,72.79,73.55,71.3
instant,36.0,34.43,30.79,30.13,29.71
mentioned,72.0,69.82,69.05,67.34,62.81
automatic,151.0,140.59,138.11,140.89,136.66
healthcare,73.0,100.42,96.11,93.04,99.31
viewing,26.0,25.82,26.13,27.47,28.01
maintained,35.0,34.43,32.66,31.9,38.2
ch,7.0,7.65,7.47,6.2,5.94
increasing,75.0,75.56,83.98,84.18,82.33
majority,35.0,39.21,46.66,49.62,48.38
connected,260.0,241.97,243.55,241.02,235.12
christ,0.0,0.0,0.0,0.0,0.0
dan,31.0,34.43,33.59,30.13,28.01
dogs,6.0,6.69,11.2,15.06,12.73
sd,18.0,18.17,19.6,18.61,17.82
directors,13.0,15.3,17.73,15.06,19.52
aspects,93.0,90.86,92.38,100.13,101.86
austria,24.0,23.91,26.13,27.47,27.16
ahead,32.0,27.74,26.13,27.47,26.31
moon,20.0,21.04,19.6,18.61,17.82
participation,18.0,20.08,19.6,21.27,27.16
scheme,81.0,85.12,82.12,79.75,79.79
utility,53.0,52.6,47.59,46.08,42.44
preview,15.0,13.39,12.13,13.29,15.28
fly,58.0,55.47,55.06,53.17,53.47
manner,79.0,75.56,73.72,70.89,67.9
matrix,290.0,280.23,291.14,288.87,280.1
containing,69.0,65.99,65.32,61.14,60.26
combination,143.0,139.64,135.31,131.15,129.02
devel,1.0,0.96,0.93,0.0,0.0
amendment,5.0,4.78,4.67,5.32,5.09
despite,78.0,87.99,85.85,91.27,96.76
strength,51.0,65.99,61.59,55.83,56.02
guaranteed,8.0,8.61,10.26,10.63,9.34
turkey,7.0,7.65,8.4,7.98,7.64
libraries,89.0,89.9,88.65,97.47,96.76
proper,27.0,27.74,27.99,29.24,28.01
distributed,309.0,297.45,293.01,292.42,271.62
degrees,43.0,41.13,43.86,48.74,45.84
singapore,29.0,29.65,27.06,25.7,26.31
enterprises,23.0,27.74,29.86,31.01,31.41
delta,18.0,17.22,17.73,18.61,16.98
fear,17.0,18.17,18.66,16.84,21.22
seeking,20.0,19.13,20.53,23.93,27.16
inches,6.0,4.78,3.73,3.54,3.4
phoenix,9.0,10.52,12.13,12.41,11.88
rs,5.0,6.69,5.6,5.32,5.94
convention,19.0,20.08,25.2,23.04,22.07
shares,20.0,21.04,21.46,21.27,22.92
principal,41.0,32.52,35.46,34.56,34.8
daughter,23.0,23.91,23.33,25.7,28.01
standing,14.0,15.3,17.73,17.72,18.67
voyeur,0.0,0.0,0.0,0.0,0.0
comfort,9.0,9.56,10.26,9.75,9.34
colors,21.0,18.17,18.66,19.49,24.62
wars,20.0,17.22,14.93,15.95,15.28
cisco,21.0,20.08,18.66,15.95,16.13
ordering,26.0,24.87,25.2,24.81,24.62
kept,31.0,28.69,30.79,29.24,31.41
alpha,41.0,40.17,37.33,35.44,34.8
appeal,11.0,8.61,11.2,8.86,10.19
cruise,27.0,26.78,29.86,30.13,29.71
bonus,1.0,0.96,0.93,1.77,2.55
certification,10.0,11.48,13.06,11.52,11.88
previously,120.0,123.38,127.84,131.15,135.81
hey,3.0,2.87,2.8,2.66,2.55
bookmark,0.0,0.0,0.0,0.0,0.0
buildings,16.0,20.08,19.6,17.72,16.98
specials,0.0,1.91,1.87,0.89,0.85
beat,54.0,54.52,57.86,53.17,52.63
disney,13.0,16.26,15.86,15.95,15.28
household,9.0,10.52,10.26,10.63,8.49
batteries,9.0,9.56,8.4,8.86,11.03
adobe,1.0,0.0,0.0,0.0,1.7
smoking,4.0,4.78,2.8,2.66,2.55
bbc,30.0,31.56,32.66,29.24,29.71
becomes,98.0,98.51,97.98,96.59,95.07
drives,36.0,35.39,32.66,31.01,28.86
arms,22.0,29.65,32.66,36.33,32.25
alabama,1.0,0.96,0.93,0.89,0.85
tea,2.0,1.91,1.87,1.77,2.55
improved,86.0,92.77,99.85,107.22,108.65
trees,102.0,86.08,92.38,89.5,84.88
avg,0.0,0.0,0.0,0.0,0.0
achieve,100.0,95.64,99.85,106.33,106.95
positions,68.0,67.91,68.12,65.57,66.21
dress,17.0,17.22,16.8,17.72,21.22
subscription,13.0,17.22,17.73,15.95,16.98
dealer,1.0,0.96,0.93,0.89,0.85
contemporary,53.0,55.47,55.06,50.51,50.93
sky,22.0,25.82,27.99,26.58,26.31
utah,14.0,13.39,13.06,12.41,11.88
nearby,13.0,15.3,14.93,15.95,17.82
rom,5.0,3.83,3.73,3.54,3.4
carried,40.0,38.26,37.33,35.44,34.8
happen,21.0,23.91,24.26,24.81,24.62
exposure,13.0,7.65,8.4,8.86,10.19
panasonic,10.0,8.61,9.33,7.09,6.79
hide,6.0,6.69,4.67,8.86,11.03
permalink,0.0,0.0,0.0,0.0,0.0
signature,15.0,16.26,14.93,15.06,14.43
gambling,5.0,5.74,4.67,4.43,4.24
refer,59.0,54.52,53.19,55.83,55.17
miller,20.0,22.95,44.79,54.94,63.66
provision,4.0,3.83,3.73,3.54,3.4
outdoors,6.0,6.69,6.53,4.43,4.24
clothes,7.0,9.56,9.33,9.75,14.43
caused,40.0,43.04,42.93,43.42,45.84
luxury,4.0,3.83,3.73,4.43,5.09
babes,0.0,0.0,0.0,0.0,0.0
frames,63.0,58.34,59.72,60.26,57.72
viagra,0.0,0.0,0.0,0.0,0.0
certainly,7.0,7.65,7.47,8.86,9.34
indeed,30.0,32.52,31.73,32.79,30.56
newspaper,14.0,15.3,12.13,10.63,12.73
toy,18.0,18.17,18.66,17.72,16.98
circuit,27.0,26.78,27.06,34.56,36.5
layer,241.0,219.02,208.09,225.96,234.27
